,name,wkn,index,de_ticker,ticker,industry,ISIN
67,Glarner Kantonalbank,A116HQ,CH,GLR,GLKBN.SW,Finanzdienstleistungen,CH0189396655
68,Graubündner Kantonalbank,870191,CH,1Y3,GRKP.SW,Finanzdienstleistungen,CH0001340204
69,Groupe Minoteries SA,-,CH,not_found,not_found,not_found,not_found
70,Gurit Holding AG,870988,CH,not_found,not_found,not_found,not_found
71,HBM Healthcare Investments AG,984345,CH,5H5A,HBMN.SW,Finanzdienstleistungen,CH0012627250
72,HIAG IMMOBILIEN HOLDING AG,A113S6,CH,0HG,HIAG.SW,Immobilien,CH0239518779
73,Highlight Event & Entertainment AG,896040,CH,L60,HLEE.SW,Unterhaltung,CH0003583256
74,HOCHDORF Holding AG,A0MYT7,CH,1Z3,HOCN.SW,Nahrungsmittel/Agrar,CH0024666528
75,Holcim Ltd.,869898,CH,HLBN,HOLN.SW,Bau/Infrastruktur,CH0012214059
76,Hypothekarbank Lenzburg AG,851354,CH,1Y2,HBLN.SW,Finanzdienstleistungen,CH0001341608
77,Implenia AG,A0JEGJ,CH,I8T,IMPN.SW,Bau/Infrastruktur,CH0023868554
78,Inficon Holding AG,588714,CH,IFZ,IFCN.SW,Sonstige Technologie,CH0011029946
79,Interroll Holding S.A.,907155,CH,I3H,INRN.SW,Eisen/Stahl,CH0006372897
80,IVF Hartmann Holding AG,A1J1DQ,CH,283,VBSN.SW,Gesundheitswesen,CH0187624256
81,Julius Baer Gruppe AG,A0YBDU,CH,JGE,BAER.SW,Finanzdienstleistungen,CH0102484968
82,Jungfraubahn Holding AG,A0CACJ,CH,J4F,JFN.SW,Hotels/Tourismus,CH0017875789
83,Kardex AG,A0RMWK,CH,KAX2,KARN.SW,Dienstleistungen,CH0100837282
84,Komax Holding AG,907324,CH,KR8,KOMN.SW,Handel/E-Commerce,CH0010702154
85,Kudelski S.A.,915684,CH,KUD,KUD.SW,Elektrotechnologie,CH0012268360
86,Kühne & Nagel International AG,A0JLZL,CH,KNIA,KNIN.SW,Logistik/Transport,CH0025238863
87,Leclanche S.A.,A1CUUB,CH,278,LECN.SW,Elektrotechnologie,CH0110303119
88,Lem Holding SA,A0F657,CH,LELA,LEHN.SW,Elektrotechnologie,CH0022427626
89,Leonteq AG,A1J642,CH,EFL,LEON.SW,Finanzdienstleistungen,CH0190891181
90,Logitech International S.A.,A0J3YT,CH,LTEC,LOGN.SW,Hardware,CH0025751329
91,Lonza Group AG,928619,CH,LO3,LONN.SW,Chemie,CH0013841017
92,Luzerner Kantonalbank AG,634379,CH,4J6,LUKN.SW,Finanzdienstleistungen,CH0011693600
93,MCH Group AG,-,CH,not_found,not_found,not_found,not_found
94,Metall Zug AG,A0Q221,CH,NDH1,METN.SW,Industrie/Mischkonzerne,CH0039821084
95,Meyer Burger Technology AG,-,CH,not_found,not_found,not_found,not_found
96,Mikron Holding AG,879404,CH,MH4N,MIKN.SW,Maschinenbau,CH0003390066
97,Mobimo Holding AG,930290,CH,M1H,MOBN.SW,Immobilien,CH0011108872
98,Nebag AG,763793,CH,NWR,NBEN.SW,Finanzdienstleistungen,CH0005059438
99,Nestle S.A.,A0Q4DC,CH,NESR,NESN.SW,Nahrungsmittel/Agrar,CH0038863350
100,New Value AG,552932,CH,N7V,THAG.SW,Dienstleistungen,CH0010819867
101,"NEW VENTURE.INH. SF 6,00",909499,CH,,not_found,Finanzdienstleistungen,CH0007036830
102,Novartis AG,904278,CH,NOT,NOVN.SW,Pharma,CH0012005267
103,OC Oerlikon Corporation AG,863037,CH,OBH,OERL.SW,Sonstige Technologie,CH0000816824
104,Orascom Development Holding AG,A0NJ37,CH,4O7,ODHN.SW,Immobilien,CH0038285679
105,Orell Füssli Holding AG,895701,CH,OFH,OFN.SW,Medien,CH0003420806
106,Orior AG,A1CXAY,CH,9OI,ORON.SW,Nahrungsmittel/Agrar,CH0111677362
107,Pargesa Holding S.A.,A0ER8P,CH,,not_found,Finanzdienstleistungen,CH0021783391
108,Partners Group Holding AG,A0JJY6,CH,P2H,PGHN.SW,Finanzdienstleistungen,CH0024608827
109,Peach Property Group AG,A1C8PJ,CH,P6Z,PEAN.SW,Immobilien,CH0118530366
110,Phoenix Mecano AG,875738,CH,PXM,PM.SW,Elektrotechnologie,CH0002187810
111,Private Equity Holding Ag,906781,CH,PEQ,PEHN.SW,Finanzdienstleistungen,CH0006089921
112,PSP Swiss Property AG,A0CA16,CH,P7S,PSPN.SW,Immobilien,CH0018294154
113,Rieter Holding AG,869929,CH,RIHN,RIEN.SW,Maschinenbau,CH0003671440
114,ROCHE HLDG AG GEN.,855167,CH,RHO5,ROG.SW,Pharma,CH0012032048
115,Roche Holding AG,851311,CH,RHO,RO.SW,Pharma,CH0012032113
116,Romande Energie Holding S.A.,A0J3EC,CH,CVNA,HREN.SW,Versorger,CH0025607331
117,Santhera Pharmaceuticals Holding AG,A0LCUK,CH,S3F,SANN.SW,Pharma,CH0027148649
118,Schaffner Holding AG,914783,CH,SFRN,SAHN.SW,Elektrotechnologie,CH0009062099
119,Schindler Holding AG,A0JEHV,CH,SHRQ,SCHP.SW,Bau/Infrastruktur,CH0024638196
120,Schindler Holding AG,A0JJWH,CH,SHR,SCHN.SW,Maschinenbau,CH0024638212
121,Schlatter Industries AG,-,CH,not_found,not_found,not_found,not_found
122,SCHMOLZ + BICKENBACH AG,905370,CH,SSN,STLN.SW,Eisen/Stahl,CH0005795668
123,Schweiter Technologies AG,879123,CH,SN2,SWTQ.SW,Sonstige Technologie,CH0010754924
124,Schweizerische Nationalbank,852243,CH,1Y4,SNBN.SW,Finanzdienstleistungen,CH0001319265
125,SFS Group AG,A112DM,CH,021,SFSN.SW,Maschinenbau,CH0239229302
126,SGS S.A.,870264,CH,SUVN,SGSN.SW,Dienstleistungen,CH0002497458
127,Siegfried Holding AG,891169,CH,SQG,SFZN.SW,Pharma,CH0014284498
128,Sonova Holding AG,893484,CH,PHBN,SOON.SW,Sonstige Technologie,CH0012549785
129,St. Galler Kantonalbank AG,632296,CH,GNBN,SGKN.SW,Finanzdienstleistungen,CH0011484067
130,Starrag Group Holding AG,-,CH,not_found,not_found,not_found,not_found
131,Straumann Holding AG,-,CH,not_found,not_found,not_found,not_found
132,Sulzer AG,A0NJPK,CH,SUL1,SUN.SW,Maschinenbau,CH0038388911
133,Swiss Finance & Property Investment AG,-,CH,not_found,not_found,not_found,not_found
134,Swiss Life Holding AG,778237,CH,SLW,SLHN.SW,Finanzdienstleistungen,CH0014852781
135,Swiss Prime Site AG,927016,CH,SU1N,SPSN.SW,Immobilien,CH0008038389
136,Swiss Re AG,A1H81M,CH,SR9,SREN.SW,Finanzdienstleistungen,CH0126881561
137,Swisscom AG,916234,CH,SWJ,SCMN.SW,Telekom,CH0008742519
138,Swissquote GRP Holding S.A.,938312,CH,1SQ,SQN.SW,Finanzdienstleistungen,CH0010675863
139,Tamedia,578908,CH,TAMN,TXGN.SW,Medien,CH0011178255
140,Tecan Group AG,922557,CH,TEN,TECN.SW,Gesundheitswesen,CH0012100191
141,Temenos AG,676682,CH,TE8N,TEMN.SW,Software,CH0012453913
142,The Swatch Group AG,871110,CH,UHRN,UHRN.SW,Konsumgüter,CH0012255144
143,The Swatch Group AG,865126,CH,UHR,UHR.SW,Konsumgüter,CH0012255151
144,Thurgauer Kantonalbank,A110VU,CH,TK2A,TKBP.SW,Finanzdienstleistungen,CH0231351104
145,Tornos Holding AG,632630,CH,TNSN,TOHN.SW,Dienstleistungen,CH0011607683
146,Transocean Ltd.,A0REAY,CH,TOJ,RIG,Öl/Gas,CH0048265513
147,u-blox Holding AG,A0M2K9,CH,3BG,UBXN.SW,Sonstige Technologie,CH0033361673
148,USI Group Holdings AG,-,CH,not_found,not_found,not_found,not_found
149,Valiant Holding AG,157770,CH,VAT,VATN.SW,Finanzdienstleistungen,CH0014786500
150,Valora Holding AG,870262,CH,VLON,VALN.SW,Handel/E-Commerce,CH0002088976
151,Vaudoise Assurances Holding S.A.,A0ETZV,CH,VAHB,VAHN.SW,Finanzdienstleistungen,CH0021545667
152,Villars Holding SA,-,CH,not_found,not_found,not_found,not_found
153,Von Roll Holding AG,873209,CH,ROH,ROL.SW,Finanzdienstleistungen,CH0003245351
154,Vontobel Holding AG,675054,CH,VTLN,VONN.SW,Finanzdienstleistungen,CH0012335540
155,Walter Meier AG,A1T798,CH,B4A1,MTG.SW,Maschinenbau,CH0208062627
156,Warteck Invest AG,875838,CH,5K4,WARN.SW,Immobilien,CH0002619481
157,Ypsomed Holding AG,-,CH,not_found,not_found,not_found,not_found
158,Zurich Insurance Group AG,579919,CH,ZFIN,ZURN.SW,Finanzdienstleistungen,CH0011075394
159,Zwahlen & Mayr SA,-,CH,not_found,not_found,not_found,not_found
160,A.P. Moller - Maersk A/S,861837,DNK,DP4B,MAERSK-B.CO,Logistik/Transport,DK0010244508
161,A.P. Moller - Maersk A/S,861929,DNK,DP4A,MAERSK-A.CO,Logistik/Transport,DK0010244425
162,AGF A/S NAM.,925542,DNK,5IN,AGF-B.CO,Freizeitprodukte,DK0010263722
163,Alm Brand A/S,886785,DNK,1AM,ALMB.CO,Finanzdienstleistungen,DK0015250344
164,Atlantic Petroleum P/F Group,A0DN9X,DNK,B3W,ATLA-DKK.CO,Öl/Gas,FO000A0DN9X4
165,Bang & Olufsen AS,871970,DNK,BUOB,BO.CO,Unterhaltung,DK0010218429
166,Bavarian Nordic AS,917165,DNK,BV3,BAVA.CO,Biotechnologie,DK0015998017
167,BioAlliance Pharma,A0HMXA,DNK,C4X,ALONX.PA,Biotechnologie,FR0010095596
168,Bioporto A/S,893191,DNK,2P4,BIOPOR.CO,Biotechnologie,DK0011048619
169,Brodrene Hartmann AS,870246,DNK,CQ5,HART.CO,Kunststoffe/Verpackungen,DK0010256197
170,BRONDBYERNES IF FODBOLD AS,881008,DNK,BYXB,BIF.CO,Freizeitprodukte,DK0010247956
171,Carlsberg A/S,854095,DNK,CBGA,CARL-A.CO,Getränke/Tabak,DK0010181676
172,Carlsberg A/S,861061,DNK,CBGB,CARL-B.CO,Getränke/Tabak,DK0010181759
173,cBrain A/S,A0JDT8,DNK,C6F,CBRAIN.CO,IT-Dienstleistungen,DK0060030286
174,Cemat A/S,872148,DNK,1X9,CEMAT.CO,Immobilien,DK0010271584
175,Chemometec AS,A0MS80,DNK,CHY,CHEMM.CO,Gesundheitswesen,DK0060055861
176,Christian Hansen Holding AS,A1CZWD,DNK,51C,CHR.CO,Nahrungsmittel/Agrar,DK0060227585
177,Colombus It Partner A/S,914335,DNK,P1F,COLUM.CO,Software,DK0010268366
178,Coloplast AS,A1KAGC,DNK,CBHD,COLO-B.CO,Chemie,DK0060448595
179,Dalhoff Larsen & Horneman A/S,A0JMC6,DNK,2D2,SIG.CO,Holz/Papier,DK0060038933
180,Dampskibsselskabet Norden A/S,A0MQ8K,DNK,D69,DNORD.CO,Logistik/Transport,DK0060083210
181,Danske Bank A/S,850857,DNK,DSN,DANSKE.CO,Finanzdienstleistungen,DK0010274414
182,DSV Panalpina A/S,A0MRDY,DNK,DS81,DSV.CO,Logistik/Transport,DK0060079531
183,"EAC INVEST AS NAM. DK 3,5",851952,DNK,not_found,not_found,not_found,not_found
184,FLSmidth & Co. AS,860885,DNK,F6O1,FLS.CO,Industrie/Mischkonzerne,DK0010234467
185,G4S PLC,A0B7CY,DNK,,not_found,Dienstleistungen,GB00B01FLG62
186,Gabriel Holding A/S,A0NB6E,DNK,1GH,GABR.CO,Bekleidung/Textil,DK0060124691
187,Genmab AS,565131,DNK,GE9,GMAB.CO,Biotechnologie,DK0010272202
188,GN Store Nord AS,854734,DNK,GNN,GN.CO,Sonstige Technologie,DK0010272632
189,H. Lundbeck A/S,922351,DNK,not_found,not_found,not_found,not_found
190,ISS AS,A1XE8F,DNK,QJQ,ISS.CO,Dienstleistungen,DK0060542181
191,Jyske Bank A/S,A0DKMP,DNK,JYS1,JYSK.CO,Finanzdienstleistungen,DK0010307958
192,Kobenhavns Lufthavne AS,890262,DNK,KLH,KBHL.CO,Dienstleistungen,DK0010201102
193,Matas A/S,A1W023,DNK,1MTA,MATAS.CO,Handel/E-Commerce,DK0060497295
194,Newcap Holding A/S,907249,DNK,25N,NEWCAP.CO,Finanzdienstleistungen,DK0010212570
195,NKT Holding AS,861226,DNK,NKT,NKT.CO,Elektrotechnologie,DK0010287663
196,NNIT A/S,A14MS1,DNK,5NN,NNIT.CO,IT-Dienstleistungen,DK0060580512
197,NORTH MEDIA AS NAM. DK 5,903257,DNK,3S8,NORTHM.CO,Medien,DK0010270347
198,Novo-Nordisk AS,A1XA8R,DNK,NOVC,NOVO-B.CO,Pharma,DK0060534915
199,Novozymes A/S,A1JP9Y,DNK,NZM2,NZYM-B.CO,Biotechnologie,DK0060336014
200,Pandora A/S,A1C6JV,DNK,3P7,PNDORA.CO,Konsumgüter,DK0060252690
201,PARKEN SPORT&ENTERTAINMENT AS NAVNE-AKTIER DK 20,910543,DNK,D2V,PARKEN.CO,Unterhaltung,DK0010237643
202,Rockwool A/S,889488,DNK,R90,ROCK-B.CO,Bau/Infrastruktur,DK0010219153
203,Royal Unibrew A/S,-,DNK,not_found,not_found,not_found,not_found
204,RTX A/S,939166,DNK,RTE,RTX.CO,Telekom,DK0010267129
205,SAS AB,A1C0DX,DNK,SSV2,SAS.ST,Luftfahrt/Rüstung,SE0003366871
206,Schouw & Co.,882803,DNK,5RF,SCHO.CO,Industrie/Mischkonzerne,DK0010253921
207,SimCorp A/S,A1WZM4,DNK,XCL1,SIM.CO,Software,DK0060495240
208,Solar A/S,A0BLGA,DNK,ZVR,SOLAR-B.CO,Handel/E-Commerce,DK0010274844
209,Spar Nord Bank A/S,A0HDE3,DNK,0SR,SPNO.CO,Finanzdienstleistungen,DK0060036564
210,Sydbank AS,A0D9FT,DNK,TM2,SYDB.CO,Finanzdienstleistungen,DK0010311471
211,Topdanmark AS,A1JYUM,DNK,TQ71,TOP.CO,Finanzdienstleistungen,DK0060477503
212,Tryg AS,A14S5W,DNK,T2V1,TRYG.CO,Finanzdienstleistungen,DK0060636678
213,Vestas Wind Systems AS,913769,DNK,not_found,not_found,not_found,not_found
214,Vestjsk Bank A/S,A0B9Y4,DNK,24V,VJBA.CO,Finanzdienstleistungen,DK0010304500
215,Zealand Pharma A/S,A0YJW7,DNK,22Z,ZEAL.CO,Pharma,DK0060257814
216,Afarak Group Oyj,918629,FIN,V5W,AFAGR.HE,Rohstoffe,FI0009800098
217,Aktia Bank OYJ,A1W1T4,FIN,2A41,AKTIA.HE,Finanzdienstleistungen,FI4000058870
218,Alma Media Corp,A0HHHL,FIN,A4M,ALMA.HE,Medien,FI0009013114
219,Altia Oyj,A2JG1R,FIN,28Q,ANORA.HE,Getränke/Tabak,FI4000292438
220,Asiakastieto Group Oyj,A14QWU,FIN,AKA,ENENTO.HE,Finanzdienstleistungen,FI4000123195
221,Aspo Oyj,929400,FIN,ZYD,ASPO.HE,Logistik/Transport,FI0009008072
222,Aspocomp Group PLC,929401,FIN,ACN,ACG1V.HE,Elektrotechnologie,FI0009008080
223,Basware Oy,935319,FIN,BWV,BAS1V.HE,Software,FI0009008403
224,Bittium Oyj,916295,FIN,JOT,BITTI.HE,Dienstleistungen,FI0009007264
225,CapMan Oyj,657298,FIN,AP6,CAPMAN.HE,Finanzdienstleistungen,FI0009009377
226,Cargotec Corp.,A0ERKS,FIN,C1C,CGCBV.HE,Logistik/Transport,FI0009013429
227,Caverion Oyj,A1W0D0,FIN,C7O,CAV1V.HE,Bau/Infrastruktur,FI4000062781
228,COMPONENTA CORP.,795329,FIN,not_found,not_found,not_found,not_found
229,Digia OYJ,928278,FIN,S2Y,DIGIA.HE,IT-Dienstleistungen,FI0009007983
230,Digitalist Group Oyj,928185,FIN,TI6,DIGIGR.HE,Software,FI0009008007
231,Dovre Group Oyj,929183,FIN,0BE,DOV1V.HE,Dienstleistungen,FI0009008098
232,Elisa Oyj,615402,FIN,EIA,ELISA.HE,Telekom,FI0009007884
233,Endomines AB,A2AHZA,FIN,ED01,ENDO.ST,Rohstoffe,SE0008294334
234,Etteplan Oyj,938050,FIN,EPL,ETTE.HE,Sonstige Technologie,FI0009008650
235,F-Secure Oyj,928744,FIN,DTV,FSC1V.HE,Software,FI0009801310
236,Finnair Oyj,891823,FIN,FAI,FIA1S.HE,Luftfahrt/Rüstung,FI0009003230
237,Fiskars Oy AB,871059,FIN,A8X,FSKRS.HE,Konsumgüter,FI0009000400
238,Fortum Oyj,916660,FIN,FOT,FORTUM.HE,Öl/Gas,FI0009007132
239,HARVIA OYJ,A2JF1C,FIN,G1U,HARVIA.HE,Konsumgüter,FI4000306873
240,HKScan Oyj,912673,FIN,HK4,HKSAV.HE,Nahrungsmittel/Agrar,FI0009006308
241,Huhtamäki Oyj,870740,FIN,HUKI,HUH1V.HE,Kunststoffe/Verpackungen,FI0009000459
242,INCAP OYJ,916668,FIN,I8J,ICP1V.HE,Elektrotechnologie,FI0009006407
243,Innofactor Oyj,920512,FIN,TJG,IFA1V.HE,IT-Dienstleistungen,FI0009007637
244,Kamux Oyj,A2AJ82,FIN,4K8,KAMUX.HE,Fahrzeuge,FI4000206750
245,Kemira Oy,893079,FIN,KEM,KEMIRA.HE,Chemie,FI0009004824
246,Kesko Oyj,884884,FIN,KEK,not_found,Handel/E-Commerce,FI0009000202
247,Kesla OYJ,918638,FIN,KSLA,KELAS.HE,Maschinenbau,FI0009900237
248,KONE Corp. (New),A0ET4X,FIN,KC4,KNEBV.HE,Maschinenbau,FI0009013403
249,Konecranes Oyj,899827,FIN,K34,KCR.HE,Maschinenbau,FI0009005870
250,Lassila & Tikanoja OYJ,898607,FIN,LT5,LAT1V.HE,Dienstleistungen,FI0009010854
251,Lehto Group Oyj,A2AHZH,FIN,L7G,LEHTO.HE,Bau/Infrastruktur,FI4000081138
252,Metso Outotec Corp.,A0LBTW,FIN,M6Q,MOCORP.HE,Maschinenbau,FI0009014575
253,Metsä Board Oyj,876917,FIN,MSRB,0O7A.IL,Holz/Papier,FI0009000665
254,Neste Corp.,A0D9U6,FIN,NEF,NESTE.HE,Öl/Gas,FI0009013296
255,Nokia Oyj,870737,FIN,NOA3,NOKIA.HE,Telekom,FI0009000681
256,Nokian Renkaat OYJ,895780,FIN,NRE,TYRES.HE,Fahrzeuge,FI0009005318
257,"NURMINEN LOG.OYJ A EO1,70",918635,FIN,8I4,NLG1V.HE,Logistik/Transport,FI0009900187
258,Olvi,898037,FIN,OVI,OLVAS.HE,Getränke/Tabak,FI0009900401
259,Oriola Oyj,A0J3P9,FIN,O5O,OKDBV.HE,Gesundheitswesen,FI0009014351
260,Orion Corp.,A0J3QM,FIN,OFK,ORNBV.HE,Pharma,FI0009014377
261,Outokumpu Oyj,885421,FIN,OUTA,OUT1V.HE,Rohstoffe,FI0009002422
262,Photo-Me International PLC,602290,FIN,XXH,SSH1V.HE,Software,FI0009008270
263,Pihlajalinna Oy,A14UF2,FIN,38P,PIHLIS.HE,Gesundheitswesen,FI4000092556
264,Ponsse Oy,902564,FIN,PNS,PON1V.HE,Maschinenbau,FI0009005078
265,"QT GROUP PLC EO-,10",A2AH7G,FIN,2QT,QTCOM.HE,Software,FI4000198031
266,Raisio Oyj,899738,FIN,RATV,RAIVV.HE,Industrie/Mischkonzerne,FI0009002943
267,Rapala Network Corp.,917602,FIN,RAP,RAP1V.HE,Freizeitprodukte,FI0009007355
268,Revenio Group Corp.,-,FIN,not_found,not_found,not_found,not_found
269,Robit Oyj,A14TP3,FIN,RO3,ROBIT.HE,Maschinenbau,FI4000150016
270,Rovio Entertainment OYJ,A2DXQD,FIN,R0F,ROVIO.HE,Unterhaltung,FI4000266804
271,Sampo OYJ,881463,FIN,SMPA,SAMPO.HE,Finanzdienstleistungen,FI0009003305
272,Sanoma Oyj,922218,FIN,SNQB,SANOMA.HE,Medien,FI0009007694
273,Sievi Capital Oyj,938508,FIN,WE3,SIEVI.HE,Finanzdienstleistungen,FI0009008924
274,SIILI SOLUTIONS OYJ,A1XFJ0,FIN,N88,SIILI.HE,IT-Dienstleistungen,FI4000043435
275,Solteq Oyj,928282,FIN,B3M,SOLTEQ.HE,IT-Dienstleistungen,FI0009007991
276,Sotkamo Silver AB,A0MMF4,FIN,VSO,not_found,Rohstoffe,SE0001057910
277,SRV Yhtioet Oyj,A0MSY7,FIN,B7J,SRV1V.HE,Bau/Infrastruktur,FI0009015309
278,SSAB AB,887029,FIN,SKWA,SSAB-A.ST,Eisen/Stahl,SE0000171100
279,SSAB AB -B- FRIA,881832,FIN,SKWC,SSAB-B.ST,Eisen/Stahl,SE0000120669
280,Stockmann Oyj Abp,870557,FIN,SOMB,STOCKA.HE,Handel/E-Commerce,FI0009000251
281,"STORA ENSO OYJ A EO 1,70",870734,FIN,ENUA,ENUA.F,Holz/Papier,FI0009005953
282,Stora Enso Oyj.,871004,FIN,ENUR,STERV.HE,Holz/Papier,FI0009005961
283,Suominen Corp.,806454,FIN,1S0,SUY1V.HE,Konsumgüter,FI0009010862
284,TAALERI OYJ,A1W7P1,FIN,295,TAALA.HE,Finanzdienstleistungen,FI4000062195
285,Tecnotree OYJ,658932,FIN,3TT,TEM1V.HE,Telekom,FI0009010227
286,Teleste Corp.,919696,FIN,TS6,TLT1V.HE,Dienstleistungen,FI0009007728
287,Telia Company AB,938475,FIN,TLS,TELIA.ST,Telekom,SE0000667925
